snapshot_id,snapshot_timestamp_utc,station_id,station_sequence,upstream_station,downstream_station,takt_time,standard_cycle_time,station_capacity,configuration_status
MS008105,2026-08-26 15:15:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008106,2026-08-26 15:15:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008107,2026-08-26 15:15:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008108,2026-08-26 15:15:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008109,2026-08-26 15:15:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008110,2026-08-26 15:15:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008111,2026-08-26 15:15:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008112,2026-08-26 15:15:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008113,2026-08-26 15:16:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008114,2026-08-26 15:16:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008115,2026-08-26 15:16:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008116,2026-08-26 15:16:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008117,2026-08-26 15:16:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008118,2026-08-26 15:16:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008119,2026-08-26 15:16:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008120,2026-08-26 15:16:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008121,2026-08-26 15:16:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008122,2026-08-26 15:16:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008123,2026-08-26 15:16:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008124,2026-08-26 15:16:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008125,2026-08-26 15:17:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008126,2026-08-26 15:17:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008127,2026-08-26 15:17:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008128,2026-08-26 15:17:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008129,2026-08-26 15:17:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008130,2026-08-26 15:17:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008131,2026-08-26 15:17:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008132,2026-08-26 15:17:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008133,2026-08-26 15:17:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008134,2026-08-26 15:17:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008135,2026-08-26 15:17:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008136,2026-08-26 15:17:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008137,2026-08-26 15:18:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008138,2026-08-26 15:18:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008139,2026-08-26 15:18:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008140,2026-08-26 15:18:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008141,2026-08-26 15:18:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008142,2026-08-26 15:18:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008143,2026-08-26 15:18:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008144,2026-08-26 15:18:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008145,2026-08-26 15:18:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008146,2026-08-26 15:18:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008147,2026-08-26 15:18:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008148,2026-08-26 15:18:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008149,2026-08-26 15:19:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008150,2026-08-26 15:19:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008151,2026-08-26 15:19:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008152,2026-08-26 15:19:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008153,2026-08-26 15:19:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008154,2026-08-26 15:19:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008155,2026-08-26 15:19:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008156,2026-08-26 15:19:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008157,2026-08-26 15:19:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008158,2026-08-26 15:19:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008159,2026-08-26 15:19:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008160,2026-08-26 15:19:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008161,2026-08-26 15:20:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008162,2026-08-26 15:20:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008163,2026-08-26 15:20:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008164,2026-08-26 15:20:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008165,2026-08-26 15:20:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008166,2026-08-26 15:20:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008167,2026-08-26 15:20:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008168,2026-08-26 15:20:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008169,2026-08-26 15:20:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008170,2026-08-26 15:20:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008171,2026-08-26 15:20:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008172,2026-08-26 15:20:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008173,2026-08-26 15:21:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008174,2026-08-26 15:21:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008175,2026-08-26 15:21:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008176,2026-08-26 15:21:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008177,2026-08-26 15:21:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008178,2026-08-26 15:21:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008179,2026-08-26 15:21:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008180,2026-08-26 15:21:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008181,2026-08-26 15:21:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008182,2026-08-26 15:21:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008183,2026-08-26 15:21:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008184,2026-08-26 15:21:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008185,2026-08-26 15:22:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008186,2026-08-26 15:22:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008187,2026-08-26 15:22:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008188,2026-08-26 15:22:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008189,2026-08-26 15:22:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008190,2026-08-26 15:22:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008191,2026-08-26 15:22:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008192,2026-08-26 15:22:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008193,2026-08-26 15:22:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008194,2026-08-26 15:22:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008195,2026-08-26 15:22:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008196,2026-08-26 15:22:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008197,2026-08-26 15:23:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008198,2026-08-26 15:23:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008199,2026-08-26 15:23:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008200,2026-08-26 15:23:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008201,2026-08-26 15:23:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008202,2026-08-26 15:23:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008203,2026-08-26 15:23:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008204,2026-08-26 15:23:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008205,2026-08-26 15:23:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008206,2026-08-26 15:23:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008207,2026-08-26 15:23:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008208,2026-08-26 15:23:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008209,2026-08-26 15:24:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008210,2026-08-26 15:24:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008211,2026-08-26 15:24:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008212,2026-08-26 15:24:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008213,2026-08-26 15:24:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008214,2026-08-26 15:24:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008215,2026-08-26 15:24:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008216,2026-08-26 15:24:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008217,2026-08-26 15:24:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008218,2026-08-26 15:24:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008219,2026-08-26 15:24:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008220,2026-08-26 15:24:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008221,2026-08-26 15:25:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008222,2026-08-26 15:25:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008223,2026-08-26 15:25:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008224,2026-08-26 15:25:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008225,2026-08-26 15:25:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008226,2026-08-26 15:25:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008227,2026-08-26 15:25:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008228,2026-08-26 15:25:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008229,2026-08-26 15:25:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008230,2026-08-26 15:25:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008231,2026-08-26 15:25:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008232,2026-08-26 15:25:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008233,2026-08-26 15:26:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008234,2026-08-26 15:26:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008235,2026-08-26 15:26:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008236,2026-08-26 15:26:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008237,2026-08-26 15:26:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008238,2026-08-26 15:26:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008239,2026-08-26 15:26:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008240,2026-08-26 15:26:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008241,2026-08-26 15:26:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008242,2026-08-26 15:26:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008243,2026-08-26 15:26:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008244,2026-08-26 15:26:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008245,2026-08-26 15:27:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008246,2026-08-26 15:27:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008247,2026-08-26 15:27:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008248,2026-08-26 15:27:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008249,2026-08-26 15:27:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008250,2026-08-26 15:27:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008251,2026-08-26 15:27:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008252,2026-08-26 15:27:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008253,2026-08-26 15:27:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008254,2026-08-26 15:27:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008255,2026-08-26 15:27:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008256,2026-08-26 15:27:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008257,2026-08-26 15:28:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008258,2026-08-26 15:28:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008259,2026-08-26 15:28:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008260,2026-08-26 15:28:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008261,2026-08-26 15:28:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008262,2026-08-26 15:28:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008263,2026-08-26 15:28:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008264,2026-08-26 15:28:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008265,2026-08-26 15:28:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008266,2026-08-26 15:28:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008267,2026-08-26 15:28:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008268,2026-08-26 15:28:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008269,2026-08-26 15:29:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008270,2026-08-26 15:29:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008271,2026-08-26 15:29:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008272,2026-08-26 15:29:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008273,2026-08-26 15:29:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008274,2026-08-26 15:29:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008275,2026-08-26 15:29:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008276,2026-08-26 15:29:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008277,2026-08-26 15:29:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008278,2026-08-26 15:29:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008279,2026-08-26 15:29:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008280,2026-08-26 15:29:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008281,2026-08-26 15:30:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008282,2026-08-26 15:30:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008283,2026-08-26 15:30:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008284,2026-08-26 15:30:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008285,2026-08-26 15:30:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008286,2026-08-26 15:30:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008287,2026-08-26 15:30:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008288,2026-08-26 15:30:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008289,2026-08-26 15:30:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008290,2026-08-26 15:30:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008291,2026-08-26 15:30:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008292,2026-08-26 15:30:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008293,2026-08-26 15:31:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008294,2026-08-26 15:31:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008295,2026-08-26 15:31:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008296,2026-08-26 15:31:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008297,2026-08-26 15:31:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008298,2026-08-26 15:31:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008299,2026-08-26 15:31:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008300,2026-08-26 15:31:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008301,2026-08-26 15:31:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008302,2026-08-26 15:31:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008303,2026-08-26 15:31:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008304,2026-08-26 15:31:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008305,2026-08-26 15:32:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008306,2026-08-26 15:32:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008307,2026-08-26 15:32:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008308,2026-08-26 15:32:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008309,2026-08-26 15:32:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008310,2026-08-26 15:32:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008311,2026-08-26 15:32:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008312,2026-08-26 15:32:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008313,2026-08-26 15:32:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008314,2026-08-26 15:32:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008315,2026-08-26 15:32:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008316,2026-08-26 15:32:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008317,2026-08-26 15:33:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008318,2026-08-26 15:33:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008319,2026-08-26 15:33:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008320,2026-08-26 15:33:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008321,2026-08-26 15:33:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008322,2026-08-26 15:33:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008323,2026-08-26 15:33:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008324,2026-08-26 15:33:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008325,2026-08-26 15:33:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008326,2026-08-26 15:33:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008327,2026-08-26 15:33:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008328,2026-08-26 15:33:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008329,2026-08-26 15:34:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008330,2026-08-26 15:34:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008331,2026-08-26 15:34:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008332,2026-08-26 15:34:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008333,2026-08-26 15:34:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008334,2026-08-26 15:34:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008335,2026-08-26 15:34:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008336,2026-08-26 15:34:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008337,2026-08-26 15:34:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008338,2026-08-26 15:34:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008339,2026-08-26 15:34:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008340,2026-08-26 15:34:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008341,2026-08-26 15:35:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008342,2026-08-26 15:35:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008343,2026-08-26 15:35:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008344,2026-08-26 15:35:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008345,2026-08-26 15:35:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008346,2026-08-26 15:35:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008347,2026-08-26 15:35:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008348,2026-08-26 15:35:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008349,2026-08-26 15:35:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008350,2026-08-26 15:35:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008351,2026-08-26 15:35:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008352,2026-08-26 15:35:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008353,2026-08-26 15:36:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008354,2026-08-26 15:36:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008355,2026-08-26 15:36:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008356,2026-08-26 15:36:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008357,2026-08-26 15:36:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008358,2026-08-26 15:36:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008359,2026-08-26 15:36:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008360,2026-08-26 15:36:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008361,2026-08-26 15:36:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008362,2026-08-26 15:36:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008363,2026-08-26 15:36:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008364,2026-08-26 15:36:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008365,2026-08-26 15:37:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008366,2026-08-26 15:37:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008367,2026-08-26 15:37:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008368,2026-08-26 15:37:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008369,2026-08-26 15:37:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008370,2026-08-26 15:37:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008371,2026-08-26 15:37:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008372,2026-08-26 15:37:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS008373,2026-08-26 15:37:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS008374,2026-08-26 15:37:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS008375,2026-08-26 15:37:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS008376,2026-08-26 15:37:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS008377,2026-08-26 15:38:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS008378,2026-08-26 15:38:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS008379,2026-08-26 15:38:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS008380,2026-08-26 15:38:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS008381,2026-08-26 15:38:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS008382,2026-08-26 15:38:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS008383,2026-08-26 15:38:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS008384,2026-08-26 15:38:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
